fecha_hora_original,fecha_hora_bolivia,fecha,hora,hz,estado_rango
2026-06-18T09:01:03Z,2026-06-18T09:01:03-04:00,18/06/2026,09:01:03,49.889,Normal
2026-06-18T09:01:04Z,2026-06-18T09:01:04-04:00,18/06/2026,09:01:04,49.885,Normal
2026-06-18T09:01:05Z,2026-06-18T09:01:05-04:00,18/06/2026,09:01:05,49.88,Normal
2026-06-18T09:01:06Z,2026-06-18T09:01:06-04:00,18/06/2026,09:01:06,49.874,Normal
2026-06-18T09:01:07Z,2026-06-18T09:01:07-04:00,18/06/2026,09:01:07,49.871,Normal
2026-06-18T09:01:08Z,2026-06-18T09:01:08-04:00,18/06/2026,09:01:08,49.875,Normal
2026-06-18T09:01:09Z,2026-06-18T09:01:09-04:00,18/06/2026,09:01:09,49.874,Normal
2026-06-18T09:01:10Z,2026-06-18T09:01:10-04:00,18/06/2026,09:01:10,49.874,Normal
2026-06-18T09:01:11Z,2026-06-18T09:01:11-04:00,18/06/2026,09:01:11,49.876,Normal
2026-06-18T09:01:12Z,2026-06-18T09:01:12-04:00,18/06/2026,09:01:12,49.877,Normal
2026-06-18T09:01:13Z,2026-06-18T09:01:13-04:00,18/06/2026,09:01:13,49.878,Normal
2026-06-18T09:01:14Z,2026-06-18T09:01:14-04:00,18/06/2026,09:01:14,49.879,Normal
2026-06-18T09:01:15Z,2026-06-18T09:01:15-04:00,18/06/2026,09:01:15,49.88,Normal
2026-06-18T09:01:16Z,2026-06-18T09:01:16-04:00,18/06/2026,09:01:16,49.88,Normal
2026-06-18T09:01:17Z,2026-06-18T09:01:17-04:00,18/06/2026,09:01:17,49.884,Normal
2026-06-18T09:01:18Z,2026-06-18T09:01:18-04:00,18/06/2026,09:01:18,49.887,Normal
2026-06-18T09:01:19Z,2026-06-18T09:01:19-04:00,18/06/2026,09:01:19,49.894,Normal
2026-06-18T09:01:20Z,2026-06-18T09:01:20-04:00,18/06/2026,09:01:20,49.9,Normal
2026-06-18T09:01:21Z,2026-06-18T09:01:21-04:00,18/06/2026,09:01:21,49.902,Normal
2026-06-18T09:01:22Z,2026-06-18T09:01:22-04:00,18/06/2026,09:01:22,49.902,Normal
2026-06-18T09:01:23Z,2026-06-18T09:01:23-04:00,18/06/2026,09:01:23,49.902,Normal
2026-06-18T09:01:24Z,2026-06-18T09:01:24-04:00,18/06/2026,09:01:24,49.9,Normal
2026-06-18T09:01:25Z,2026-06-18T09:01:25-04:00,18/06/2026,09:01:25,49.9,Normal
2026-06-18T09:01:26Z,2026-06-18T09:01:26-04:00,18/06/2026,09:01:26,49.9,Normal
2026-06-18T09:01:27Z,2026-06-18T09:01:27-04:00,18/06/2026,09:01:27,49.904,Normal
2026-06-18T09:01:28Z,2026-06-18T09:01:28-04:00,18/06/2026,09:01:28,49.906,Normal
2026-06-18T09:01:29Z,2026-06-18T09:01:29-04:00,18/06/2026,09:01:29,49.91,Normal
2026-06-18T09:01:30Z,2026-06-18T09:01:30-04:00,18/06/2026,09:01:30,49.915,Normal
2026-06-18T09:01:31Z,2026-06-18T09:01:31-04:00,18/06/2026,09:01:31,49.927,Normal
2026-06-18T09:01:32Z,2026-06-18T09:01:32-04:00,18/06/2026,09:01:32,49.941,Normal
2026-06-18T09:01:33Z,2026-06-18T09:01:33-04:00,18/06/2026,09:01:33,49.952,Normal
2026-06-18T09:01:34Z,2026-06-18T09:01:34-04:00,18/06/2026,09:01:34,49.958,Normal
2026-06-18T09:01:35Z,2026-06-18T09:01:35-04:00,18/06/2026,09:01:35,49.957,Normal
2026-06-18T09:01:36Z,2026-06-18T09:01:36-04:00,18/06/2026,09:01:36,49.953,Normal
2026-06-18T09:01:37Z,2026-06-18T09:01:37-04:00,18/06/2026,09:01:37,49.949,Normal
2026-06-18T09:01:38Z,2026-06-18T09:01:38-04:00,18/06/2026,09:01:38,49.945,Normal
2026-06-18T09:01:39Z,2026-06-18T09:01:39-04:00,18/06/2026,09:01:39,49.941,Normal
2026-06-18T09:01:40Z,2026-06-18T09:01:40-04:00,18/06/2026,09:01:40,49.933,Normal
2026-06-18T09:01:41Z,2026-06-18T09:01:41-04:00,18/06/2026,09:01:41,49.927,Normal
2026-06-18T09:01:42Z,2026-06-18T09:01:42-04:00,18/06/2026,09:01:42,49.924,Normal
2026-06-18T09:01:43Z,2026-06-18T09:01:43-04:00,18/06/2026,09:01:43,49.919,Normal
2026-06-18T09:01:44Z,2026-06-18T09:01:44-04:00,18/06/2026,09:01:44,49.912,Normal
2026-06-18T09:01:45Z,2026-06-18T09:01:45-04:00,18/06/2026,09:01:45,49.909,Normal
2026-06-18T09:01:46Z,2026-06-18T09:01:46-04:00,18/06/2026,09:01:46,49.907,Normal
2026-06-18T09:01:47Z,2026-06-18T09:01:47-04:00,18/06/2026,09:01:47,49.907,Normal
2026-06-18T09:01:48Z,2026-06-18T09:01:48-04:00,18/06/2026,09:01:48,49.907,Normal
2026-06-18T09:01:49Z,2026-06-18T09:01:49-04:00,18/06/2026,09:01:49,49.908,Normal
2026-06-18T09:01:50Z,2026-06-18T09:01:50-04:00,18/06/2026,09:01:50,49.91,Normal
2026-06-18T09:01:51Z,2026-06-18T09:01:51-04:00,18/06/2026,09:01:51,49.914,Normal
2026-06-18T09:01:52Z,2026-06-18T09:01:52-04:00,18/06/2026,09:01:52,49.915,Normal
2026-06-18T09:01:53Z,2026-06-18T09:01:53-04:00,18/06/2026,09:01:53,49.92,Normal
2026-06-18T09:01:54Z,2026-06-18T09:01:54-04:00,18/06/2026,09:01:54,49.922,Normal
2026-06-18T09:01:55Z,2026-06-18T09:01:55-04:00,18/06/2026,09:01:55,49.924,Normal
2026-06-18T09:01:56Z,2026-06-18T09:01:56-04:00,18/06/2026,09:01:56,49.923,Normal
2026-06-18T09:01:57Z,2026-06-18T09:01:57-04:00,18/06/2026,09:01:57,49.925,Normal
2026-06-18T09:01:58Z,2026-06-18T09:01:58-04:00,18/06/2026,09:01:58,49.93,Normal
2026-06-18T09:01:59Z,2026-06-18T09:01:59-04:00,18/06/2026,09:01:59,49.925,Normal
2026-06-18T09:02:00Z,2026-06-18T09:02:00-04:00,18/06/2026,09:02:00,49.907,Normal
2026-06-18T09:02:01Z,2026-06-18T09:02:01-04:00,18/06/2026,09:02:01,49.886,Normal
2026-06-18T09:02:02Z,2026-06-18T09:02:02-04:00,18/06/2026,09:02:02,49.872,Normal
2026-06-18T09:02:03Z,2026-06-18T09:02:03-04:00,18/06/2026,09:02:03,49.874,Normal
2026-06-18T09:02:04Z,2026-06-18T09:02:04-04:00,18/06/2026,09:02:04,49.878,Normal
2026-06-18T09:02:05Z,2026-06-18T09:02:05-04:00,18/06/2026,09:02:05,49.889,Normal
2026-06-18T09:02:06Z,2026-06-18T09:02:06-04:00,18/06/2026,09:02:06,49.896,Normal
2026-06-18T09:02:07Z,2026-06-18T09:02:07-04:00,18/06/2026,09:02:07,49.901,Normal
2026-06-18T09:02:08Z,2026-06-18T09:02:08-04:00,18/06/2026,09:02:08,49.906,Normal
2026-06-18T09:02:09Z,2026-06-18T09:02:09-04:00,18/06/2026,09:02:09,49.916,Normal
2026-06-18T09:02:10Z,2026-06-18T09:02:10-04:00,18/06/2026,09:02:10,49.92,Normal
2026-06-18T09:02:11Z,2026-06-18T09:02:11-04:00,18/06/2026,09:02:11,49.917,Normal
2026-06-18T09:02:12Z,2026-06-18T09:02:12-04:00,18/06/2026,09:02:12,49.92,Normal
2026-06-18T09:02:13Z,2026-06-18T09:02:13-04:00,18/06/2026,09:02:13,49.923,Normal
2026-06-18T09:02:14Z,2026-06-18T09:02:14-04:00,18/06/2026,09:02:14,49.921,Normal
2026-06-18T09:02:15Z,2026-06-18T09:02:15-04:00,18/06/2026,09:02:15,49.919,Normal
2026-06-18T09:02:16Z,2026-06-18T09:02:16-04:00,18/06/2026,09:02:16,49.923,Normal
2026-06-18T09:02:17Z,2026-06-18T09:02:17-04:00,18/06/2026,09:02:17,49.928,Normal
2026-06-18T09:02:18Z,2026-06-18T09:02:18-04:00,18/06/2026,09:02:18,49.931,Normal
2026-06-18T09:02:19Z,2026-06-18T09:02:19-04:00,18/06/2026,09:02:19,49.93,Normal
2026-06-18T09:02:20Z,2026-06-18T09:02:20-04:00,18/06/2026,09:02:20,49.924,Normal
2026-06-18T09:02:21Z,2026-06-18T09:02:21-04:00,18/06/2026,09:02:21,49.92,Normal
2026-06-18T09:02:22Z,2026-06-18T09:02:22-04:00,18/06/2026,09:02:22,49.92,Normal
2026-06-18T09:02:23Z,2026-06-18T09:02:23-04:00,18/06/2026,09:02:23,49.921,Normal
2026-06-18T09:02:24Z,2026-06-18T09:02:24-04:00,18/06/2026,09:02:24,49.925,Normal
2026-06-18T09:02:25Z,2026-06-18T09:02:25-04:00,18/06/2026,09:02:25,49.928,Normal
2026-06-18T09:02:26Z,2026-06-18T09:02:26-04:00,18/06/2026,09:02:26,49.93,Normal
2026-06-18T09:02:27Z,2026-06-18T09:02:27-04:00,18/06/2026,09:02:27,49.934,Normal
2026-06-18T09:02:28Z,2026-06-18T09:02:28-04:00,18/06/2026,09:02:28,49.939,Normal
2026-06-18T09:02:29Z,2026-06-18T09:02:29-04:00,18/06/2026,09:02:29,49.94,Normal
2026-06-18T09:02:30Z,2026-06-18T09:02:30-04:00,18/06/2026,09:02:30,49.935,Normal
2026-06-18T09:02:31Z,2026-06-18T09:02:31-04:00,18/06/2026,09:02:31,49.933,Normal
2026-06-18T09:02:32Z,2026-06-18T09:02:32-04:00,18/06/2026,09:02:32,49.933,Normal
2026-06-18T09:02:33Z,2026-06-18T09:02:33-04:00,18/06/2026,09:02:33,49.933,Normal
2026-06-18T09:02:34Z,2026-06-18T09:02:34-04:00,18/06/2026,09:02:34,49.931,Normal
2026-06-18T09:02:35Z,2026-06-18T09:02:35-04:00,18/06/2026,09:02:35,49.93,Normal
2026-06-18T09:02:36Z,2026-06-18T09:02:36-04:00,18/06/2026,09:02:36,49.928,Normal
2026-06-18T09:02:37Z,2026-06-18T09:02:37-04:00,18/06/2026,09:02:37,49.928,Normal
2026-06-18T09:02:38Z,2026-06-18T09:02:38-04:00,18/06/2026,09:02:38,49.935,Normal
2026-06-18T09:02:39Z,2026-06-18T09:02:39-04:00,18/06/2026,09:02:39,49.946,Normal
2026-06-18T09:02:40Z,2026-06-18T09:02:40-04:00,18/06/2026,09:02:40,49.952,Normal
2026-06-18T09:02:41Z,2026-06-18T09:02:41-04:00,18/06/2026,09:02:41,49.952,Normal
